date,tw_margin_change_20d,tw_margin_zscore,tw_foreign_flow_20d,tw_foreign_flow_zscore
2022-10-28,-0.07316332972145223,-1.8457252602777363,-105473303721.0,-0.43949923793417606
2022-10-31,-0.07017030998387741,-1.840853995214628,-95017045692.0,0.6015351008303714
2022-11-01,-0.0713726878170653,-1.8199348761907204,-86652422425.0,0.24844178647114784
2022-11-02,-0.07127056432798773,-1.8067185294466523,-93341030544.0,0.28105462348245663
2022-11-03,-0.06198881806533485,-1.765859457832762,-110968613198.0,-0.4846399357211162
2022-11-04,-0.05634483732718587,-1.7223878722852182,-132463925321.0,-0.23735109675906185
2022-11-07,-0.0637711835539112,-1.7222320948461303,-113761065990.0,0.9015598892930794
2022-11-08,-0.0595936873033851,-1.7184189883587453,-70555798528.0,0.8828335712331331
2022-11-09,-0.06362578657205253,-1.7273556348869643,-29756508297.0,1.823809719451396
2022-11-10,-0.030498770102671102,-1.6940801980036444,-21641110746.0,0.1972967092717185
2022-11-11,-0.036192406840855784,-1.7202605192852465,16854981265.0,3.296779415099909
2022-11-14,-0.0397461166338654,-1.7236728561972536,63203908888.0,2.557680200722793
2022-11-15,-0.038351384336981376,-1.69322269830851,101682651434.0,2.376280453188839
2022-11-16,-0.03776078519466597,-1.6701905073908099,125461820905.0,0.9702290879570759
2022-11-17,-0.034162197401285455,-1.6360920873350822,135155165564.0,0.07324408215887875
2022-11-18,-0.03145476301476946,-1.6240261769044244,139021084831.0,0.1303517626295874
2022-11-21,-0.029871003629133752,-1.6064635442085982,138656777806.0,0.16610620079246918
2022-11-22,-0.02219561045855145,-1.5847374637531026,149585358854.0,0.31142808614350176
2022-11-23,-0.015291668525534763,-1.565345936400753,148945848468.0,0.4059570489389857
2022-11-24,-0.012474684053961238,-1.5522634357456577,161816712886.0,1.684595251398851
2022-11-25,-0.012055059849735428,-1.5465649325006114,173570177028.0,0.2668552706369663
2022-11-28,-0.0011993953248339295,-1.5043446177621784,158230614139.0,-0.3774103701549492
2022-11-29,-4.082319474840723e-05,-1.4860925439660546,167580992563.0,0.7836746677383426
2022-11-30,0.001998872876170177,-1.4714460363184407,188309253968.0,1.4931585560239495
2022-12-01,0.0009836703332029018,-1.4427965309389605,216075579456.0,1.1761918133201055
2022-12-02,0.0048936976406468435,-1.3920753084188926,224816373907.0,0.26088454297709307
2022-12-05,0.014451685599209618,-1.360057879150466,216392071948.0,0.30911217884706954
2022-12-06,0.016878943647868683,-1.3528224079647078,194237252781.0,-0.5375750674642977
2022-12-07,0.019955490477642,-1.3554715178999173,166005955506.0,0.014202185171755323
2022-12-08,0.02202747786508663,-1.321375469726615,158637164672.0,-0.28978345851861637
2022-12-09,0.03253484702909337,-1.3129512264859835,115998012383.0,0.6366293442076063
2022-12-12,0.041255172750634284,-1.2902988122563634,72447011030.0,-0.09805091727099446
2022-12-13,0.03797126521033167,-1.2800047097757652,27413632291.0,-0.3535610318090951
2022-12-14,0.031948977360586994,-1.2872223321690077,30383610640.0,1.1487460581185325
2022-12-15,0.031460958480959755,-1.261672576278801,32521118100.0,0.19335135716164284
2022-12-16,0.03253397536157099,-1.2517493192632405,19268549715.0,-0.678771068068408
2022-12-19,0.034597663821979374,-1.2323742336434025,7152223376.0,-0.5677643124900801
2022-12-20,0.01558442233875601,-1.28991511444986,-4201434804.0,-0.3759953294749927
2022-12-21,0.019115646341699932,-1.2618712430964325,-9191508276.0,0.10440773715313423
2022-12-22,0.02025001595884346,-1.2491087741618587,-23143355791.0,0.842190528124635
2022-12-23,0.023922170389833353,-1.2338513862509521,-36306926338.0,-0.5299581618579886
2022-12-26,0.018740247742208505,-1.215922435574463,-29546431953.0,0.03107971689179575
2022-12-27,0.017389764585293843,-1.2070078482825939,-34219960851.0,0.4985724715887429
2022-12-28,0.011891621614344539,-1.2178538115167477,-65520956725.0,-0.40111387996994674
2022-12-29,0.006690465523597533,-1.2132934505712032,-92896225601.0,-0.46695880964744596
2022-12-30,-0.0069942192032491635,-1.2198921645922587,-92986705027.0,0.2713402689079582
2023-01-03,-0.016506886468702242,-1.2285911091544068,-93376483153.0,0.30943125564317386
2023-01-04,-0.013794978372650868,-1.213044786115953,-85830757349.0,-0.05371221409098578
2023-01-05,-0.014298078446357332,-1.2205055762248909,-79802893494.0,0.4115218308893341
2023-01-06,-0.0260815623557632,-1.2364419958854629,-60915201228.0,0.9011270908994977
2023-01-09,-0.03605582309184785,-1.2702897287123547,-30930429426.0,2.492390132221012
2023-01-10,-0.04834488509932011,-1.2992737090326714,-6349380826.0,1.4122922398376812
2023-01-11,-0.05248909972939608,-1.3069504716809215,7434100415.0,0.5016648519111883
2023-01-12,-0.0549101081930532,-1.3245435632805214,-7128602881.0,0.29413424272951133
2023-01-13,-0.0722154009050825,-1.3710507974796973,24724910855.0,2.1524805558213242
2023-01-16,-0.088160457699484,-1.4267091335905802,59113412570.0,1.415288727972228
2023-01-17,-0.10366423289391113,-1.47091973966419,84248208774.0,0.9533899874286814
2023-01-30,-0.09340124434161567,-1.480764354852607,167236883595.0,4.437566223825379
2023-01-31,-0.0897608539539636,-1.4382952127901971,173044010323.0,0.41451176347933233
2023-02-01,-0.08480594623121818,-1.4050039550650566,173948028494.0,0.8403370034514251
2023-02-02,-0.08307033577244394,-1.3824860997519153,209727075531.0,1.5500826058076531
2023-02-03,-0.08442374846218248,-1.3696868349910474,225346232931.0,0.9174647913788172
2023-02-06,-0.07612510063410938,-1.3259253367277375,209114847497.0,-0.4805552596719618
2023-02-07,-0.06807987589019171,-1.3024108013220592,216920607893.0,0.057343790193944366
2023-02-08,-0.0646812118225204,-1.283210589916333,245512522700.0,1.1892646093576522
2023-02-09,-0.05714748066782205,-1.2580820386495164,245109037138.0,0.21014946145101765
2023-02-10,-0.053699600114365365,-1.2517321858730275,244556762926.0,0.22537179476143582
2023-02-13,-0.05425304002083886,-1.2378640310489881,244680935704.0,-0.08368887930292111
2023-02-14,-0.04634972808143856,-1.2118338505507362,251455341665.0,0.7413701567162414
2023-02-15,-0.04312298388110947,-1.21337791025245,233451673404.0,-0.2591061323917668
2023-02-16,-0.030086910147258283,-1.1937360596057704,204539963238.0,0.6503890880664767
2023-02-17,-0.011091141430332074,-1.147168985264007,174265426896.0,-0.4664722708251705
2023-02-20,0.0016288652818878813,-1.105284795550181,168350505548.0,0.08586291679017961
2023-02-21,0.013835487392269696,-1.0763669397914413,168097424920.0,0.2137856620655861
2023-02-22,0.03164638915777518,-1.0569569621621104,125218750879.0,-0.4898372546651807
2023-02-23,0.051582443637358644,-1.0417364388716377,120055912366.0,1.0294694516132548
2023-02-24,0.06815135259159177,-1.030271632386896,100753453968.0,-0.25466527693642127
2023-03-01,0.07514071101866504,-1.0188102687355887,24857687266.0,0.007723968115656767
2023-03-02,0.07300414572655334,-0.9843820140830937,18127531432.0,0.005447038759402775
2023-03-03,0.06943000519455267,-0.9657320752624842,5754740663.0,0.10714092057164701
2023-03-06,0.0729362968432321,-0.9316481963464874,-8327119833.0,0.7315078642180808
2023-03-07,0.07589633702450649,-0.9104181801745894,-16023383011.0,0.4544245924679197
2023-03-08,0.07448165127429496,-0.8714889664066617,-19208021996.0,-0.7229413601583469
2023-03-09,0.08161728507515975,-0.8207178973787472,-28544827646.0,-0.5548643211431806
2023-03-10,0.06917317089076436,-0.8532875008538706,-65725519469.0,-1.0796142687763723
2023-03-13,0.07021358671522138,-0.82488041484482,-60878089983.0,0.4778405971284759
2023-03-14,0.07455087915836422,-0.804469555643944,-89169106236.0,-1.544217030117656
2023-03-15,0.07344219713952271,-0.7980611211974582,-90730514102.0,-0.22159431776530653
2023-03-16,0.06172517147301071,-0.8218293726175929,-111653259047.0,-0.5543691447608114
2023-03-17,0.0682491711132509,-0.8013233048262663,-92562960661.0,0.9110433253440573
2023-03-20,0.06961280319975494,-0.7774646251358636,-104616444595.0,-0.13310202673327243
2023-03-21,0.06713894308267032,-0.7382813782190866,-95833643268.0,-0.014099179764405513
2023-03-22,0.058845354697233176,-0.7292067968595646,-67210336506.0,1.9249157365147935
2023-03-23,0.05607020631678816,-0.7112657101288977,-50016763099.0,1.2931067238131526
2023-03-24,0.055590642290776815,-0.6941819865443128,-26515589028.0,0.9094291399956718
2023-03-27,0.058116423302091214,-0.6684013217936583,-40459515345.0,0.12009347034339474
2023-03-28,0.05057382124504528,-0.691594004541807,-34475093786.0,-0.0007693357534630539
2023-03-29,0.04624960562260694,-0.7004928687177937,-20963896811.0,0.8403877659364377
2023-03-30,0.04065071562197198,-0.6885667632980715,-6621700016.0,0.8855336606598666
2023-03-31,0.03175778258402295,-0.7100860414528838,7421726363.0,0.9791731430907277
2023-04-06,0.030243899954425002,-0.6797389450258423,-7353177653.0,-0.29014821294449616
2023-04-07,0.031178184739192094,-0.6527451127390173,-10000254174.0,0.24077641472947006
2023-04-10,0.029089907046501162,-0.6193185261105038,6414000568.0,0.19900695681549874
2023-04-11,0.019790703611745064,-0.6074302606648434,27262058336.0,0.7235990941345118
2023-04-12,0.03497511414070065,-0.5727276376067743,53483935342.0,0.5205012307883817
2023-04-13,0.03387695905402199,-0.5462638775110784,40326688990.0,-0.4722580802552411
2023-04-14,0.03465844618865277,-0.5195529033605554,83677390805.0,1.1895804619806747
2023-04-17,0.04099809612084071,-0.4809783798521374,89788442740.0,0.08397610038796366
2023-04-18,0.05052886399299528,-0.4619770331714844,93271032793.0,-0.46161407934280896
2023-04-19,0.05375987450207442,-0.4214975331745654,71999094826.0,-0.5839726876490409
2023-04-20,0.049549623782754626,-0.4153679948325336,67543824804.0,-0.5247465977237327
2023-04-21,0.027669540841692042,-0.484316092828109,69360774082.0,0.05733661032825572
2023-04-24,0.028380752778317087,-0.47075407475671577,43013235648.0,0.11865708112995443
2023-04-25,0.013289370555946034,-0.5320456200945146,5783474069.0,-1.3371957081727073
2023-04-26,0.012026398079426848,-0.5197020022361792,-11038581454.0,-0.2662668336722728
2023-04-27,0.015128571485639952,-0.472538726996566,-23518807658.0,-0.7907532847708265
2023-04-28,0.021778689548476393,-0.46454040566871646,-20847612550.0,0.17397137840061863
2023-05-02,0.03171699063783273,-0.420197424512293,-27137552231.0,0.38362139830988706
2023-05-03,0.03724256279254923,-0.37430729020743625,-46797045563.0,-0.5310303062876337
2023-05-04,0.04870510543034445,-0.3356214540642297,-61959009323.0,-0.10336556211069314
2023-05-05,0.04367084076009853,-0.32644598641082806,-56161565162.0,0.09466307772500411
2023-05-08,0.04148283184785306,-0.3047831095941194,-51527075146.0,0.5541217270419934
2023-05-09,0.024865956802057942,-0.3635263282631262,-47278214098.0,0.47806254162834516
2023-05-10,0.0251116884254734,-0.3472218517860793,-61326322098.0,-0.32024919522520606
2023-05-11,0.009604830825726385,-0.40139323886544004,-73760272200.0,-0.4174649565381723
2023-05-12,0.0052070482950730135,-0.39687297562312246,-70591548976.0,-0.31964334257449606
2023-05-15,0.005703667177704652,-0.36047744869669507,-95366773410.0,-0.6271889427576826
2023-05-16,7.417861339997778e-05,-0.3495307726122223,-85251910232.0,0.7920192899084271
2023-05-17,-0.0007719740309941603,-0.33184233360177084,-59882259382.0,1.3386147061693032
2023-05-18,-0.003515404823991042,-0.29977853073350713,-19943889371.0,2.26835770810393
2023-05-19,-0.004474189829839048,-0.2993651627213485,21612407057.0,2.4366419985658077
2023-05-22,0.020583936781216616,-0.21234009132506668,29726774302.0,0.5848631546704818
2023-05-23,0.023332331299388276,-0.17441056069594504,35975258962.0,0.5168619300231797
2023-05-24,0.04047572373846431,-0.1325139148745101,51629808438.0,-0.2770257775968132
2023-05-25,0.03838575855160897,-0.1298348275553319,78848838812.0,1.6395794391547325
2023-05-26,0.026202037774916587,-0.15509440381509373,134940807218.0,3.1402603761387238
2023-05-29,0.03475594157488926,-0.07933165898263188,161899157632.0,1.9911085729097135
2023-05-30,0.03444582775932892,-0.020371019717549985,166786305277.0,0.6285814176553739
2023-05-31,0.0338179569600634,0.03834376660557353,181727315013.0,0.44584491007859695
2023-06-01,0.0372303080320151,0.11983709857263534,181159970141.0,-0.24227233362700185
2023-06-02,0.037856319452371556,0.13983383384094172,199957399180.0,1.3227370197846604
2023-06-05,0.04123228460685002,0.2002328781881211,195018006471.0,0.09326661507021031
2023-06-06,0.05037339618700187,0.1993463584454502,192401678563.0,0.18657357042388092
2023-06-07,0.05489697777770397,0.26531213611530857,210776857824.0,0.9115637293199118
2023-06-08,0.06538934717333,0.28507784065875197,201143429292.0,-1.159669173221149
2023-06-09,0.07184090703226298,0.35491673455757655,213687487894.0,0.513576302887271
2023-06-12,0.06581980868415127,0.3619331242715816,232785245398.0,0.6918931371636036
2023-06-13,0.0668309034262684,0.39497808891848574,261330214093.0,2.7047453062949107
2023-06-14,0.073611358171908,0.493419906615396,250766566269.0,0.45497902449581584
2023-06-15,0.07902510587376987,0.6047615758709283,229794790609.0,0.6291703135898438
2023-06-16,0.07980976453791966,0.6276913110181916,200743760193.0,0.24799929065344406
2023-06-19,0.07452894787144548,0.7230527584071141,189261731554.0,-0.3025847884235632
2023-06-20,0.07351982943090674,0.7887190750374286,187738038363.0,0.3422879327590038
2023-06-21,0.07882674060352723,0.9309884594984998,194103709690.0,0.13307872490766856
2023-06-26,0.08143995135656867,0.9886194716762469,147135981194.0,-1.782212946800118
2023-06-27,0.07164620482997952,0.8640908299162061,92951226245.0,-0.7919415288921001
2023-06-28,0.06674818649511627,0.9564514976260134,55844334307.0,-0.6995630051370344
2023-06-29,0.06262645110918119,1.032599950962916,42075766513.0,-0.397843268941362
2023-06-30,0.06470306364154221,1.1829361270805654,26920372046.0,-0.6862273365797202
2023-07-03,0.06785089993367599,1.3857953753259402,36383049139.0,0.4044042032620197
2023-07-04,0.0807585452992754,1.6033211973414982,15802134169.0,-0.18194064002178462
2023-07-05,0.08432469867672276,1.7606023681697873,1781506511.0,-0.9647684489595045
2023-07-06,0.08942490586997343,1.8244012484557475,-39282394693.0,-2.819347455694816
2023-07-07,0.0864705483058299,1.8829421962186452,-72900046515.0,-1.521231189252173
2023-07-10,0.0890325060153585,1.935591358060342,-70422135354.0,-1.019102678268149
2023-07-11,0.08569787766012649,1.9865464353190738,-61345213787.0,1.1568170075156645
2023-07-12,0.09460355586603475,2.1038279363300667,-76229369948.0,-0.40381266007408406
2023-07-13,0.08768241873999716,2.0393835395612,-93338044938.0,1.481928569730535
2023-07-14,0.10478323344609519,2.406195679902038,-87066363024.0,0.880474195189858
2023-07-17,0.10933041976049118,2.5821544063017647,-92629067091.0,0.2042630014109934
2023-07-18,0.11798487603883157,2.6656900720580183,-103473747430.0,-0.5637718828727394
2023-07-19,0.11391896760033204,2.6694539213625603,-98384623338.0,0.031049259890802646
2023-07-20,0.12289296898713764,2.7996610342549864,-108370835065.0,-0.4041317254914808
2023-07-21,0.12301834688920765,2.8963477058997973,-139056199179.0,-2.0844467029962748
2023-07-24,0.13839018076170428,3.0721238276358838,-133330509526.0,-1.3984263176927823
2023-07-25,0.15317933826391394,3.002043328059408,-112801932672.0,0.6838756118468478
2023-07-26,0.1500686223301757,2.963301624004331,-101709095920.0,0.10431296966444749
2023-07-27,0.15295264032415878,2.976767234817005,-85914934399.0,0.7404991586885027
2023-07-28,0.1535113454525412,3.0396191355791085,-75076973420.0,0.10055170026063305
2023-07-31,0.1354408288776181,2.9203700952356204,-89576850066.0,-0.6412484469913672
2023-08-01,0.12607269001910093,2.931521724125437,-78758137140.0,0.5978501630182733
2023-08-02,0.09648338149350977,2.6376546084678796,-86812602748.0,-1.509574815463828
2023-08-04,0.10313279397353825,2.7182231591111825,-58405929020.0,-0.7400020010030338
2023-08-07,0.1158898027283537,2.86719565874792,-40532386884.0,-0.22630168790345118
2023-08-08,0.11431186399277316,2.8339142719891086,-45628516227.0,-1.3648195117042992
2023-08-09,0.10936801524261752,2.7614026390460342,-58111149107.0,0.24842322541151848
2023-08-10,0.07439539592208022,2.3982334946012958,-63399918627.0,-0.770193690252028
2023-08-11,0.07239795870807009,2.2840185311432752,-86811282815.0,-0.18897005803159417
2023-08-14,0.029590948259180738,2.04610037222162,-116526793962.0,-1.2147570626816937
2023-08-15,0.017507460021681576,2.036717213794999,-120445763078.0,-0.04525860280582028
2023-08-16,0.018471154935901346,2.117726971208126,-129049524390.0,-1.1251286658718544
2023-08-17,0.023601549000541677,2.1863065018547574,-146170340880.0,-1.1474564465563102
2023-08-18,0.002784457503126836,2.049005010994731,-160141077733.0,-1.3417696178507525
2023-08-21,-0.006154972165762551,2.0337083714928372,-123212029125.0,0.5804172579686805
2023-08-22,-0.024236634300895732,1.9753965483071085,-97362131899.0,0.470734572796908
2023-08-23,-0.022427709029514298,1.969317915902297,-100812679577.0,0.4571941004119312
2023-08-24,-0.0276322593458187,1.90400589933754,-90011925648.0,0.8902181945335966
2023-08-25,-0.026560718115950177,1.9554466130973098,-134086682766.0,-2.339700817181903
2023-08-28,-0.03648265780270654,1.9160588604650541,-138497357901.0,-0.1783232668553777
2023-08-29,-0.03023857090203186,1.9223393120243977,-125520798535.0,0.3173751041362513
2023-08-30,-0.02959200171385601,1.9639012266649942,-126875928147.0,0.5264753834950004
2023-08-31,-0.004177946264968813,2.0347859966134476,-111382301916.0,-0.3731374264562314
2023-09-01,-0.013309720928935231,2.0114760485214815,-109565798224.0,-0.5752670357496087
2023-09-04,-0.025049559577352665,2.0197148747609694,-104849985321.0,0.12998563331286594
2023-09-05,-0.017415360614681075,2.101055782909842,-84348553708.0,0.10447528434453687
2023-09-06,-0.012185810511510797,2.117367189843852,-95859122536.0,-0.5500011962480531
2023-09-07,0.01714096924499664,2.14170931233433,-102765070174.0,-1.2397052260011079
2023-09-08,0.024171803434487993,2.120630642197729,-113758824537.0,-0.9506658079312204
2023-09-11,0.028562121560230302,1.957450967678876,-109915240708.0,-0.9259426279112727
2023-09-12,0.022842317745591645,1.8890511618393664,-100631464534.0,0.6133322872904144
2023-09-13,0.021038067049497844,1.9422910721026252,-86282782327.0,-0.1136520137975587
2023-09-14,0.017481528961870607,1.9674553535310932,-50893383499.0,1.3418698612826188
2023-09-15,0.03286532413542731,2.0073190721798095,-23126735551.0,0.599502247434079
2023-09-18,0.04337178399263708,2.0999221441076825,-56730620652.0,-1.8153096503780002
2023-09-19,0.048533227007799384,2.0960064036395263,-75775094935.0,-0.9022901747849291
2023-09-20,0.04919647352702916,2.091932259192566,-100145062333.0,-1.2826375062011302
2023-09-21,0.05218024946772881,2.05660844688754,-146486828018.0,-2.362082748436768
2023-09-22,0.049409703148980855,2.068410874399305,-127707264469.0,-1.0243892808569468
2023-09-25,0.05641592442840726,2.0952525215517306,-127906496146.0,-0.20253194654480305
2023-09-26,0.05381032191341828,2.0680403998173147,-155195101697.0,-1.5904864228707378
2023-09-27,0.04890699302990531,2.051211884824051,-163860019180.0,-0.07884786244355099
2023-09-28,0.04585545454031337,2.080265939373159,-165964243503.0,-0.515394093119415
2023-10-02,0.04861996525209,2.081715527411378,-151090007412.0,0.4640266900247838
2023-10-03,0.05181885942879538,2.114575197047497,-168415778366.0,-1.0826651897807271
2023-10-04,0.04029182062254466,2.0713952210585167,-195532231024.0,-1.7741410506642334
2023-10-05,0.0423069098799973,2.1014720378924263,-188745434265.0,-0.06108935115476491
2023-10-06,0.036913937561768195,2.068088541233591,-174377168692.0,-0.21663394568348468
2023-10-11,0.02184017276081751,1.9054979910371908,-137485295352.0,1.618037058000326
2023-10-12,0.03594464971408562,1.8931390219555866,-99872557667.0,1.669926696820494
2023-10-13,0.04192777518529178,1.8829042572879768,-114374629160.0,-0.4179362767000156
2023-10-16,0.03462422108053009,1.8587333967239703,-128166111788.0,-1.0730496044661761
2023-10-17,0.027108260334289813,1.8083029080281618,-151706338250.0,-0.31568543484251355
2023-10-18,0.010391583334353305,1.6887732679041474,-168763225035.0,-0.5896650376152544
2023-10-19,0.0037596166374218587,1.7088788107741426,-156255734338.0,-0.8974933162454505
2023-10-20,-0.0008266698896076674,1.6656440908163865,-150822994161.0,-0.4970389148129135
2023-10-23,-0.00593385630637322,1.6189194620710587,-146794501407.0,-0.9649571131524564
2023-10-24,-0.0020432603236973934,1.627946617208896,-126010187807.0,-0.8915680506083189
2023-10-25,-0.0007696836950766839,1.6533982568397148,-118672382588.0,-0.4936846827150713
2023-10-26,-0.005554910772068267,1.637441038014179,-144264359232.0,-1.934516205774108
2023-10-27,-0.00813496301086003,1.5952779984356054,-130098237567.0,-0.599772599171045
2023-10-30,-0.008835269395186751,1.5793327297343915,-135356178824.0,-0.44993674742914025
2023-10-31,-0.026091360448423084,1.454914377966215,-144918230406.0,-1.1748219178748842
2023-11-01,-0.02620816747655963,1.4621093356033472,-157305042474.0,-0.3932496005462771
2023-11-02,-0.02830136415400364,1.4789715615332197,-125558516324.0,1.119606913054718
2023-11-03,-0.029831998257153658,1.43540376074454,-90558255060.0,0.641572872962874
2023-11-06,-0.03312273679031985,1.4401673723471617,-70760621761.0,1.2820723306976776
2023-11-07,-0.031021762026335997,1.4380368274993645,-66008789454.0,0.08981443933190958
2023-11-08,-0.010757685475827783,1.4793432462374314,-85358349449.0,0.2595125988915438
2023-11-09,-0.009260594870503458,1.4853032149138483,-111472074136.0,-0.13866133877561296
2023-11-10,-0.008141325316754933,1.4909453172213156,-112457490935.0,-0.4889877553509209
2023-11-13,-0.008342611549764345,1.47218114919182,-76474646180.0,1.3939238914699394
2023-11-14,0.0012731360609785636,1.5144357364425336,-60276005539.0,0.7899646636077648
2023-11-15,0.011245243151205786,1.4925101192232926,-5116737235.0,3.1190100464184436
2023-11-16,0.009775464989537408,1.501235093318426,27633416069.0,1.2947960573208028
2023-11-17,0.020477247662512132,1.5538968003600886,58626105085.0,1.5537480857347055
2023-11-20,0.028895047586197986,1.5815049475913179,81935503828.0,0.5756608498120562
2023-11-21,0.027182927205013252,1.5758283170263465,137295278012.0,2.7329586947807187
2023-11-22,0.02595489113455729,1.5901848758756036,137398144779.0,-0.5370575506836459
2023-11-23,0.02782077113637693,1.5910544439777357,167455444535.0,0.04364976354142354
2023-11-24,0.03480589185877281,1.6090671265071224,179883705624.0,0.18201236217416644
2023-11-27,0.03002660213300934,1.5535143072759026,184834406504.0,-0.15925530173060878
2023-11-28,0.05033576877542867,1.5996996868738964,222134164882.0,1.279613208469826
2023-11-29,0.055030253220352154,1.643012270354565,238103280988.0,0.6350441987032757
2023-11-30,0.05292507946476199,1.6399327198687919,230116136397.0,0.5171355972224346
2023-12-01,0.05988187339829332,1.6511213153402076,222242998644.0,0.06548958417491019
2023-12-04,0.059500097543079944,1.6496751894534183,198422299435.0,-0.37986857012177183
2023-12-05,0.05799518669926984,1.632354596568947,186704327013.0,-0.7339408135432216
2023-12-06,0.05462478550837924,1.6431833939710068,183191820384.0,0.005126529298264316
2023-12-07,0.05060169678212745,1.6141324822719407,180041475682.0,-0.36791268657017284
2023-12-08,0.051331441361224694,1.6237922574991537,202321596632.0,1.0332603193076035
2023-12-11,0.05923057250619945,1.6671265696969233,183151017711.0,0.06669719814989207
2023-12-12,0.053507490246645695,1.6598596096624463,181864821995.0,0.7010911180281666
2023-12-13,0.05783354793793127,1.6709655557864962,138790101537.0,0.22741380597514674
2023-12-14,0.0587993525750512,1.6846050248426252,152982556904.0,2.294638917533719
2023-12-15,0.04703186222785094,1.6387352227383631,150463447644.0,1.4186889562533034
2023-12-18,0.0437051075510424,1.6374706538915698,142077878186.0,0.027659897455687327
2023-12-19,0.04999398598188454,1.6818065508187503,100094909917.0,-0.007459853248735634
2023-12-20,0.055384768970466736,1.7375719546654245,132117088472.0,1.6577625896655694
2023-12-21,0.049946491631855494,1.6918608419147132,127979857817.0,-0.21361344496256357
2023-12-22,0.04793094298971834,1.691351844722742,130722462833.0,0.3934685130984128
2023-12-25,0.05490173463372727,1.6909497945518974,131673274992.0,-0.0897715533878413
2023-12-26,0.050802443835314515,1.7010039883907764,129722167679.0,1.1953722590892677
2023-12-27,0.046623697385970164,1.7076841441378918,156589833626.0,2.4382276811931
2023-12-28,0.046674017442276394,1.7032609908468423,167951776244.0,1.2490368341785052
2023-12-29,0.04473389609712686,1.6968873878025663,178900789858.0,0.7605279669815779
2024-01-02,0.04470643972959509,1.6938920474192003,185243244417.0,0.015946980609340293
2024-01-03,0.048251286678113514,1.7039497395276677,172889113123.0,-1.5791962521476872
2024-01-04,0.04713641710227501,1.7038366907034492,169173222826.0,-0.2849586031970331
2024-01-05,0.045701858779947147,1.6624850745572899,170103278999.0,-0.3396658742284064
2024-01-08,0.03910620616062421,1.6184940719379195,157290229259.0,0.10335642718891738
2024-01-09,0.021257413322257612,1.5178829640803488,155519016878.0,-0.09833040841016302
2024-01-10,0.015999418570809,1.4708123000962514,142109666333.0,-0.26585982828715393
2024-01-11,0.010673061395813921,1.4410898077022565,142248562087.0,0.1836087300689158
2024-01-12,0.005695371844983477,1.4170965999855563,111165594140.0,0.12318893574647576
2024-01-15,0.018139411960306884,1.4762854961835976,80907682031.0,-0.6726708577212933
2024-01-16,0.023257847983055413,1.517932827135002,35040340831.0,-3.0450993594405835
2024-01-17,0.017408332425764117,1.515562952865879,-43347492713.0,-4.967666552290434
2024-01-18,0.0054228011933259435,1.4753124323160116,-76705641153.0,-0.5784490747733109
2024-01-19,0.007255047160075856,1.4507191110791062,6859794210.0,4.81013811524486
2024-01-22,0.003839553131529616,1.4266264056738838,37620487833.0,2.1452224930791273
2024-01-23,0.005457511527959147,1.4433953668546975,47548457065.0,0.48285321278993654
2024-01-24,0.00875734430446018,1.4838450876617664,31441700190.0,0.06103458343742053
2024-01-25,0.00506609160290572,1.464714156521333,22697074558.0,1.6232453060761423
2024-01-26,-0.0009549647504363268,1.4166198885214252,8641845596.0,0.26568040584952074
2024-01-29,-0.0022506567482287743,1.4054373841232926,9257200599.0,0.7123799293330347
2024-01-30,-0.001834607351560713,1.4115696926663153,9730420283.0,0.03846667002359976
2024-01-31,-0.004953415953260154,1.4020212108861096,20089819093.0,-0.791252325465508
2024-02-01,-0.011772290168808763,1.3529958425826312,45540451870.0,1.2781963316102134
2024-02-02,-0.009446395979384126,1.339570521833867,64936604114.0,0.8667211779096501
2024-02-05,-0.013445291277886184,1.2707982322678426,56368154429.0,-0.41148307704667625
2024-02-15,-4.648312839861113e-06,1.288070820703695,113208860033.0,3.3891701149308795
2024-02-16,0.013181662517770532,1.3535781765861905,120058086519.0,0.19049849594496526
2024-02-19,0.02829958710840974,1.4506670494659324,105498089302.0,-0.698781126766711
2024-02-20,0.036513984735152105,1.4960554255042986,109137337626.0,0.3622485973095941
2024-02-21,0.033594182569408826,1.5368103829478599,104707195348.0,-0.8544214194217152
2024-02-22,0.031090641862399515,1.5627531297526793,166319460823.0,0.9737352305397572
2024-02-23,0.023301840855257883,1.498888626767602,275371497471.0,1.8370931500098524
2024-02-26,0.03658417516908141,1.5705576054500956,289160525435.0,0.2699863864460972
2024-02-27,0.03258741973690671,1.513873309166909,196179694218.0,-0.7733231056390566
2024-02-29,0.04359938270941499,1.582494004223408,162365732223.0,0.15367760207707323
2024-03-01,0.04042751792939692,1.5759123236755717,163572822653.0,0.586495118634134
2024-03-04,0.03936459302631379,1.6126515317802577,198506315630.0,2.170488751705677
2024-03-05,0.0436434418041578,1.6300518779036437,176320070852.0,0.3055333226976217
2024-03-06,0.05361592871550935,1.6625481622579525,169913837807.0,-0.11762421955477388
2024-03-07,0.05186890402343303,1.6354430982176678,169091456117.0,0.6663967450350836
2024-03-08,0.030314839181686537,1.4605110538789159,210805448560.0,2.5056619386693906
2024-03-11,0.04521629524228743,1.5770131387595983,218644899713.0,-0.3379890500536593
2024-03-12,0.07494119861175363,1.772166626522831,202468205322.0,0.2835181573571105
2024-03-13,0.06889482783606016,1.7024605861587037,194286335922.0,0.3499503604322537
