date,us_spy_vs_high,us_spy_mom_20d,us_spy_drawdown,us_vix,us_vix_inv,us_vix_zscore,us_10y_yield,us_10y_change_20d,us_vix_spy_corr_20d,tw_taiex_vs_high,tw_taiex_mom_20d,tw_taiex_drawdown,tw_volume_surge,tw_tsmc_vs_high,tw_tsmc_mom_20d,tw_realized_vol_20d,tw_drawdown_velocity,tw_tsmc_taiex_spread,fx_usdjpy_mom_20d,cross_us_tw_corr_60d,cross_gold_spy_ratio
2014-10-03,0.978290584376016,-0.018255401726278042,-0.021709415623983985,14.550000190734863,0.0687285214358127,0.44663510053069244,2.447000026702881,-0.01399993896484375,-0.8733248230426036,0.9516269619141556,-0.034215143436552964,-0.048373038085844366,1.0581389110848212,0.9325836866277185,-0.023529121827795985,0.10256311711592217,0.012170284377093665,0.01068602160875698,0.027855144548200705,0.3884977379574021,0.7061831302745745
2014-10-06,0.9771453694493154,-0.01686268245996736,-0.022854630550684596,15.460000038146973,0.06468305288050047,0.9304830275521404,2.424999952316284,-0.04400014877319336,-0.8654062417349198,0.9504627359412416,-0.03324874129201605,-0.04953726405875836,0.9188465255056198,0.9438195317101924,-0.007874215064907264,0.10255947621015127,0.01404296553093054,0.025374526227108785,0.04394373107566696,0.40954619210549476,0.7157705190698357
2014-10-07,0.9620618467567956,-0.02587116051794469,-0.037938153243204376,17.200000762939453,0.0581395323048289,1.8735140762083031,2.3499999046325684,-0.15000009536743164,-0.8683346999409775,0.9447851953073774,-0.04175626511140851,-0.05521480469262263,0.8944778318244897,0.9363289424285965,-0.015748185162944628,0.10218302452542531,0.007721671615409487,0.02600807994846388,0.025508595142197388,0.4235980213227481,0.7290602505381595
2014-10-08,0.978887979842157,-0.012549730138122217,-0.02111202015784297,15.109999656677246,0.0661813383667478,0.7894750215854499,2.3299999237060547,-0.20399999618530273,-0.8819559857088027,0.9358366368891653,-0.04300579723757192,-0.0641633631108347,0.8954357823860095,0.917602352704847,-0.020000011614697666,0.10329861243705667,-0.003665964708890024,0.023005785622874253,0.018365457793142914,0.33833420381515295,0.7233636399768817
2014-10-09,0.9594734090034257,-0.033245294458203234,-0.0405265909965743,18.760000228881836,0.053304903400824936,2.8011746958387014,2.3269999027252197,-0.20399999618530273,-0.9051348308771855,0.9370134154387508,-0.03824008359784126,-0.06298658456124917,1.0188263890481322,0.9363289424285965,0.0,0.10382479038553119,-0.0009143990811105729,0.03824008359784126,0.012178706928068328,0.3067496492049808,0.739068628325023
2014-10-10,0.9485216186795766,-0.03866478734590684,-0.05147838132042337,21.239999771118164,0.04708097979171286,4.035280634883113,2.306999921798706,-0.30700016021728516,-0.9115247018993795,,,,,,,,,,0.006769043941906139,,0.7472842698267891
2014-10-13,0.9329401284653192,-0.053743764574902375,-0.06705987153468085,24.639999389648438,0.040584416589722484,5.482590118456121,2.2860000133514404,-0.30500006675720215,-0.9234470449631625,0.9103600089194732,-0.055489585306484956,-0.08963999108052678,1.3148066070627027,0.9026208634222956,-0.020325385240648752,0.13739077556426427,-0.041266952994682415,0.035164200065836204,7.449553090799199e-05,0.4002150284770526,0.7657738895981281
2014-10-14,0.9343836272252292,-0.05937062615902733,-0.06561637277477084,22.790000915527344,0.043878892489147614,4.375609076396495,2.2060000896453857,-0.38299989700317383,-0.9124108445321021,0.9163166657907077,-0.048719539560589054,-0.0836833342092923,0.9729338819809618,0.9063663522626934,-0.02024292789818294,0.14120812347960018,-0.03414607015053395,0.028476611662406115,-0.0007000032472175288,0.38931884308351294,0.7650424493992942
2014-10-15,0.9280616287695355,-0.06699176563284681,-0.07193837123046454,25.270000457763672,0.03957261503304687,5.300762084922022,2.0899999141693115,-0.5099999904632568,-0.9100086731181378,0.9045204073770371,-0.0523234336185423,-0.0954795926229629,1.270973293179336,0.9101116857434112,-0.008163304005657013,0.14415550768086755,-0.04026478793034027,0.04416012961288529,0.0015305782781920296,0.4057768685542804,0.7728520038568624
2014-10-16,0.9272656533478291,-0.07273434665217093,-0.07273434665217093,25.200000762939453,0.03968253848113595,4.983624676541504,2.1530001163482666,-0.4759998321533203,-0.9062977825652443,0.9022402267219864,-0.061062504334464696,-0.09775977327801355,1.3633098498011715,0.9101116857434112,-0.02409649794064861,0.13982186807913038,-0.03359641016717885,0.03696600639381609,-0.023369784276048078,0.4098867948241722,0.7750106061521337
2014-10-17,0.9382167078497028,-0.060936924045118634,-0.06178329215029721,21.989999771118164,0.04547521648060259,3.477145044698656,2.1989998817443848,-0.3880000114440918,-0.9166074156871346,0.8896151920875904,-0.07839659588720449,-0.11038480791240957,1.3977337035915929,0.9250929419864429,-0.012000056746094279,0.14182776217799647,-0.047398223351160396,0.06639653914111021,-0.0220129062985559,0.3429680310583744,0.7644868008597638
2014-10-20,0.947326735769548,-0.04443899326687828,-0.052673264230452044,18.56999969482422,0.05385029706159432,1.9923337574497655,2.180999994277954,-0.38499999046325684,-0.9216310557468449,0.9053177511293492,-0.06247652496074374,-0.0946822488706508,0.9217503658681293,0.9438195317101924,0.007999954868603387,0.16092644024659175,-0.005042257790124016,0.07047647982934713,-0.016486186972406447,0.3736190887630123,0.7622891394658062
2014-10-21,0.9660941511810632,-0.0198976317844044,-0.03390584881893677,16.079999923706055,0.062189055021433355,0.9312794626015958,2.2079999446868896,-0.32700014114379883,-0.9235163223133968,0.9044294777362704,-0.05254837078123753,-0.09557052226372964,0.7360050314197238,0.9363289424285965,0.02459019598442902,0.1580485837741203,-0.011887188054437337,0.07713856676566655,-0.016919506555316044,0.3577774500530132,0.7488534843982481
2014-10-22,0.959224241287063,-0.03442592640086095,-0.04077575871293704,17.8700008392334,0.05595970638146309,1.671436230746321,2.2290000915527344,-0.3399999141693115,-0.9215385016175414,0.9142726368626315,-0.03699214061859235,-0.0857273631373685,1.0114651771373837,0.9662913772348198,0.053061137415843174,0.16470304631658422,0.0097522294855944,0.09005327803443552,-0.014012972824490544,0.3215643910357995,0.7499435461530695
2014-10-23,0.970375163432959,-0.007181252687288198,-0.029624836567040957,16.530000686645508,0.06049606524262847,1.100074125786233,2.2750000953674316,-0.23599982261657715,-0.9155146326937702,0.9124166924776899,-0.0403824870977848,-0.08758330752231014,0.7662031381130953,0.9550552991128263,0.03658520442872781,0.16423314542544445,0.010176465755703412,0.07696769152651262,-0.01983240541232234,0.3142926231077364,0.7362319418910214
2014-10-24,0.9778421928598595,-0.007428444561293657,-0.022157807140140484,16.110000610351562,0.06207324407905018,0.9176089799986638,2.2730000019073486,-0.26200008392333984,-0.9120825795258566,0.9035276312318313,-0.040567843390198255,-0.09647236876816867,0.8288339694348297,0.9400741205496346,0.028688406144501633,0.16435104902942363,0.013912439144240896,0.06925624953469989,-0.004134034573569423,0.2935330612879191,0.7295619600667501
2014-10-27,0.9764982140220995,-0.006986194754629693,-0.023501785977900536,16.040000915527344,0.062344136092408894,0.8822138643083892,2.256999969482422,-0.23399996757507324,-0.9160864876224976,0.9016225991283613,-0.0402722970769539,-0.09837740087163871,0.8137218818333369,0.9588007102733841,0.05785117450553123,0.16434479022192125,-0.0036951520009879113,0.09812347158248513,-0.011050073570230357,0.2958457369905102,0.728775919475384
2014-10-28,0.9876990800845643,0.007055276429035251,-0.012300919915435693,14.390000343322754,0.06949270160817056,0.19004342088967205,2.2839999198913574,-0.2239999771118164,-0.9199334178315212,0.9168559163202377,-0.02089218394171788,-0.08314408367976234,0.9985467741891998,0.9588007102733841,0.062240802453958466,0.17736099142097242,0.012426438583967303,0.08313298639567634,-0.014142033814280253,0.28719430951061453,0.7207554586287397
2014-10-29,0.9862053614748447,0.019346369015691867,-0.013794638525155278,15.149999618530273,0.06600660232208057,0.5049624647484784,2.322999954223633,-0.08000016212463379,-0.9427652524374681,0.9304547451546289,-0.0070526473075175344,-0.06954525484537111,1.1736060384709033,0.9662913772348198,0.07500011018409558,0.186035710962435,0.0161821082919974,0.08205275749161312,-0.014116397033511197,0.2672401077915093,0.711517590065562
2014-10-30,0.992527727841526,0.02572254046801703,-0.007472272158474014,14.520000457763672,0.06887052124473673,0.23998760723604565,2.305000066757202,-0.13299989700317383,-0.9468152164739531,0.9288235225081477,-0.011366737113599146,-0.0711764774918523,1.0562679533634982,0.962546043754102,0.05761310269064457,0.18578020312006477,0.016406830030457842,0.06897983980424371,-0.0015960005231825392,0.2560233794552558,0.699575894811905
2014-10-31,1.0,0.026154819321172695,0.0,14.029999732971191,0.07127583884766232,0.03458765946880552,2.3350000381469727,-0.1119999885559082,-0.9377392058490387,0.937882808940088,-4.798405493122715e-05,-0.06211719105991198,1.080867660672221,0.9775272999971336,0.07851234498808446,0.18922366499913681,0.03435517770825669,0.07856032904301569,0.006358051245587859,0.23914012013240726,0.6764749133549189
2014-11-03,1.0,0.0279181999893634,0.0,14.729999542236328,0.06788866470312047,0.32493102816142533,2.3480000495910645,-0.07699990272521973,-0.9368827051335393,0.9410284030111896,-0.011137304140319326,-0.05897159698881038,1.0953886336308836,0.9812727111576914,0.052208745690196956,0.1818266007090894,0.03940580388282833,0.06334604983051628,0.02767710434042092,0.23832775976925583,0.673045224906619
2014-11-04,0.9965303182785105,0.04041177377146843,-0.003469681721489537,14.890000343322754,0.06715916567781936,0.3886181735043608,2.3420000076293945,-0.007999897003173828,-0.9353045651560621,0.9393897304614807,-0.011650120579209666,-0.060610269538519335,0.903181717046502,0.9887633004392873,0.0476190280229285,0.18186332590848825,0.022533814141243003,0.059269148602138166,0.043906442433417237,0.2389415220773359,0.6758101598725283
2014-11-05,1.0,0.02898654763127384,0.0,14.170000076293945,0.0705716298246868,0.08600200893318656,2.3499999046325684,0.019999980926513672,-0.9333719484196629,0.9366120391456696,-0.00865080888471026,-0.0633879608543304,0.8638420185577423,0.9887633004392873,0.055999932966602106,0.18097736669490266,0.006157293991040702,0.06465074185131237,0.050040758299928045,0.2509360018964521,0.65702635932009
2014-11-06,1.0,0.054010503871800175,0.0,13.670000076293945,0.07315288913086156,-0.12488093953867767,2.375,0.04800009727478027,-0.9117723407812958,0.929131723984147,-0.007164618952412716,-0.070868276015853,0.8439371405778228,0.9887633004392873,0.07755096477758228,0.18006157685598037,0.0003082014759993035,0.08471558372999499,0.060373449224134124,0.2419369900028203,0.6549429254050728
2014-11-07,1.0,0.06717742486020861,0.0,13.119999885559082,0.07621951285995664,-0.3536776897582283,2.312000036239624,0.005000114440917969,-0.8908977828640048,0.9313890446621699,-0.006002444238162208,-0.06861095533783013,0.7945426429215917,0.9812727111576914,0.04799997809799872,0.18024384173556354,-0.006493764277918146,0.05400242233616093,0.06812575857038605,0.24141585260402315,0.6727318160010468
2014-11-10,1.0,0.08841580789791537,0.0,12.670000076293945,0.07892659778834873,-0.5414891984631692,2.3589999675750732,0.07299995422363281,-0.8499211326125926,0.9457435794335727,0.038867667919746385,-0.05425642056642732,0.9945317471445366,1.0,0.11618298041860942,0.1546280317687036,0.0047151764223830606,0.07731531249886303,0.06703124584636622,0.23378857533508834,0.6557210388700351
