date,us_score,tw_score,divergence
2023-02-03,55.364666832073624,57.153469111851884,1.7888022797782597
2023-02-06,51.44628381636433,53.46596460767112,2.01968079130679
2023-02-07,55.056166226061556,54.688301486464105,0.3678647395974508
2023-02-08,52.71949006154252,55.82455992479338,3.105069863250854
2023-02-09,52.12832161274214,53.60631960690368,1.4779979941615409
2023-02-10,54.08845475955034,55.467603846399754,1.3791490868494165
2023-02-13,56.801108174032855,54.36112116795249,2.439987006080365
2023-02-14,56.24756909094318,54.07485438706978,2.172714703873403
2023-02-15,57.70654920152084,56.24071395554215,1.4658352459786954
2023-02-16,56.26801569969864,60.28987332445498,4.021857624756343
2023-02-17,54.158712208521436,56.84204187244653,2.683329663925093
2023-02-21,50.58383181088947,59.096663126420175,8.512831315530704
2023-02-22,51.329802547565976,57.495601825267485,6.16579927770151
2023-02-23,53.38931436572894,58.3514546350812,4.962140269352254
2023-02-24,50.74095092795922,55.747049670477146,5.006098742517928
2023-02-27,51.56688613582101,59.31535368694264,7.748467551121635
2023-02-28,50.56060990004081,57.5581583468402,6.997548446799392
2023-03-01,48.62282229158275,61.8042383016476,13.18141601006485
2023-03-02,49.91173009178925,61.62526172822415,11.713531636434901
2023-03-03,56.3458256875238,64.19915690022047,7.8533312126966734
2023-03-06,58.526964321516324,66.18542439586975,7.658460074353421
2023-03-07,56.61737113616273,65.29308150393686,8.67571036777413
2023-03-08,56.75590358102458,67.21198514397625,10.456081562951667
2023-03-09,50.23923877899381,66.76740329074656,16.52816451175275
2023-03-10,44.524992985848876,62.920326298039924,18.39533331219105
2023-03-13,40.27709355506455,54.46338514260473,14.186291587540175
2023-03-14,46.86309788492938,55.42113712746128,8.558039242531898
2023-03-15,43.172151585373015,52.899097448946954,9.726945863573938
2023-03-16,49.286670399756446,56.42043291279877,7.133762513042328
2023-03-17,43.22213918880381,51.7349938068218,8.51285461801799
2023-03-20,46.635291101386606,47.6309575002348,0.9956663988481935
2023-03-21,54.09767285142103,53.324366805562626,0.7733060458584049
2023-03-22,48.323257171147084,49.727037209992105,1.4037800388450208
2023-03-23,47.25676542782275,47.90470436011138,0.647938932288632
2023-03-24,51.20984043750006,51.364133409831354,0.1542929723312909
2023-03-27,53.0137935101641,52.33384805779733,0.6799454523667663
2023-03-28,52.651019681605625,50.447204972264956,2.2038147093406693
2023-03-29,56.94171914207552,51.45617169024356,5.4855474518319625
2023-03-30,57.46934711849222,50.717898490513875,6.751448627978348
2023-03-31,60.09231591674727,53.09540757836951,6.996908338377757
2023-04-03,60.45827257960034,41.44310292487141,19.01516965472893
2023-04-04,58.6699004175981,34.9655901597921,23.704310257806
2023-04-05,59.05621410610737,33.70819164682513,25.34802245928224
2023-04-06,61.77114881041954,50.92073785917306,10.85041095124648
2023-04-10,62.2751356182023,51.52323272353434,10.751902894667957
2023-04-11,62.28384519853025,54.92647274479971,7.357372453730541
2023-04-12,59.757950403784434,58.123377855276445,1.6345725485079896
2023-04-13,63.25272654127357,61.70065410164882,1.5520724396247445
2023-04-14,61.819469053603754,62.331592848562956,0.5121237949592015
2023-04-17,62.19946524451482,62.98015847508075,0.7806932305659302
2023-04-18,61.13750544161631,62.71255719563494,1.5750517540186308
2023-04-19,59.63619775631967,65.4361893715679,5.7999916152482385
2023-04-20,57.107564449430676,61.27082060779535,4.163256158364675
2023-04-21,59.51368407236794,63.623049024892225,4.109364952524288
2023-04-24,59.62206968507612,58.2106059711269,1.4114637139492174
2023-04-25,59.23062660193002,59.398548814797735,0.16792221286771536
2023-04-26,59.526605758826406,55.84533570638494,3.6812700524414694
2023-04-27,65.41181258647401,57.70167479842161,7.710137788052407
2023-04-28,67.81598096574817,59.90987741751741,7.90610354823076
2023-05-01,67.89835513595186,47.47265321973232,20.425701916219538
2023-05-02,62.76728418933006,57.23133195155607,5.535952237773991
2023-05-03,60.523976005662156,53.021299005571294,7.502677000090863
2023-05-04,57.09955720181036,51.30921604523176,5.790341156578606
2023-05-05,64.53898832391982,54.06223702404054,10.476751299879282
2023-05-08,64.63469983491315,58.35913260450303,6.275567230410118
2023-05-09,62.53391142840597,57.534467515023756,4.9994439133822155
2023-05-10,64.39792077773586,54.032512511662404,10.365408266073459
2023-05-11,63.717763635469716,55.96420756201811,7.753556073451605
2023-05-12,64.04160403483095,56.558576303290955,7.483027731539998
2023-05-15,63.99962123334946,55.865280994501816,8.134340238847642
2023-05-16,62.78076921479781,57.65117263935588,5.12959657544193
2023-05-17,66.19847893847763,61.900388324145126,4.298090614332509
2023-05-18,69.7294091927607,66.09254445894216,3.636864733818541
2023-05-19,67.86339108767844,69.01371355607628,1.150322468397846
2023-05-22,67.47262914509899,65.6173064144733,1.8553227306256872
2023-05-23,64.88581066900521,62.537257047350636,2.348553621654574
2023-05-24,63.24233065509177,63.36198537868395,0.11965472359217699
2023-05-25,64.96835744164049,69.06228731424338,4.093929872602885
2023-05-26,67.33653202892472,71.68685510052937,4.350323071604649
2023-05-30,67.02840842166879,67.96344894075034,0.9350405190815536
2023-05-31,65.82200217618428,73.27728443768868,7.455282261504394
2023-06-01,68.80846351672135,66.11227731334,2.6961862033813446
2023-06-02,73.08029990482441,71.85750073856931,1.2227991662551005
2023-06-05,70.20231379084926,70.4420677532735,0.23975396242424551
2023-06-06,70.58418726414841,66.66938255327307,3.9148047108753445
2023-06-07,70.56042893818868,67.10735014467859,3.4530787935100875
2023-06-08,70.31120606620063,65.37586376653418,4.935342299666445
2023-06-09,70.49669689978926,64.73313016821707,5.763566731572183
2023-06-12,66.99306029367997,65.9817978475444,1.011262446135575
2023-06-13,68.36188688751159,67.12049920263749,1.2413876848740983
2023-06-14,68.30820274449536,69.19478841307958,0.8865856685842175
2023-06-15,64.93116083223931,71.24711128876986,6.315950456530544
2023-06-16,62.100384884500706,75.96431840060646,13.863933516105753
2023-06-20,61.68228105278446,66.08653422559418,4.404253172809717
2023-06-21,59.9090572476736,66.17036846672484,6.261311219051237
2023-06-22,60.14950850894841,66.2460988183944,6.096590309445993
2023-06-23,58.47496688341306,63.00319763195235,4.528230748539286
2023-06-26,56.26710673104613,63.33112636173446,7.064019630688335
2023-06-27,57.95737756188854,64.47940241834633,6.522024856457783
2023-06-28,58.22727043671832,61.21433601621915,2.987065579500829
2023-06-29,59.1389330223124,63.229421361582254,4.090488339269854
2023-06-30,59.73589639329974,64.09995144708233,4.364055053782593
2023-07-03,58.678391586054566,66.16336440317633,7.484972817121765
2023-07-05,58.14679556475812,68.18564676624234,10.03885120148422
2023-07-06,55.689617573257124,67.6648647521396,11.97524717888247
2023-07-07,55.25554747378142,64.46461673714992,9.209069263368505
2023-07-10,54.94835049173025,62.80104160431766,7.852691112587408
2023-07-11,55.763608185129634,65.01699754085104,9.253389355721403
2023-07-12,59.145313221801906,64.01076305502788,4.8654498332259735
2023-07-13,59.07414899200559,67.41651727807246,8.342368286066872
2023-07-14,59.28024407151812,66.17262675509201,6.892382683573892
2023-07-17,60.9309675572061,67.72675281996563,6.795785262759523
2023-07-18,63.184503253242426,72.3684330054424,9.183929752199973
2023-07-19,62.9331354533226,66.25385529281621,3.320719839493613
2023-07-20,64.21445220799168,62.29877809301737,1.9156741149743155
2023-07-21,63.89351617870602,64.2306218194343,0.3371056407282822
2023-07-24,64.35805479412477,64.24160874662431,0.11644604750046028
2023-07-25,63.829366189411004,64.07263790655502,0.24327171714401175
2023-07-26,61.571524246465756,64.07992055023396,2.508396303768208
2023-07-27,62.54765233926433,67.53168697604411,4.984034636779782
2023-07-28,65.12104054881881,65.76503305503357,0.643992506214758
2023-07-31,65.05742616292959,68.29759737864842,3.2401712157188314
2023-08-01,64.9330150744986,65.22473347328676,0.29171839878816286
2023-08-02,63.34831111814365,67.09633652610958,3.748025407965933
2023-08-03,62.615678123301976,76.1526286294467,13.53695050614472
2023-08-04,61.94515943983165,62.87850536615667,0.9333459263250248
2023-08-07,64.7175219509107,62.095592299305075,2.621929651605619
2023-08-08,63.606940239988205,62.37461874573022,1.232321494257988
2023-08-09,61.155039992166714,61.112639604170795,0.04240038799591872
2023-08-10,61.26149529184487,63.214594198056076,1.9530989062112099
2023-08-11,61.36988184611563,61.841267736108264,0.4713858899926322
2023-08-14,62.24099420886796,65.17087164679647,2.9298774379285106
2023-08-15,59.63798557182698,62.95513711694521,3.3171515451182287
2023-08-16,58.51649583446997,65.31547696148672,6.798981127016752
2023-08-17,57.341667130608585,66.68692140854068,9.3452542779321
2023-08-18,57.842730328173786,66.13237479611921,8.289644467945422
2023-08-21,58.88993399209001,62.65768159300082,3.767747600910809
2023-08-22,58.198820055435135,63.657307076978405,5.45848702154327
2023-08-23,60.38922253450282,63.03981102075842,2.6505884862556
2023-08-24,57.70763046017534,66.68623190231409,8.978601442138753
2023-08-25,59.276247977797404,62.64416333947504,3.367915361677639
2023-08-28,60.737326998658226,62.04818694245821,1.3108599437999828
2023-08-29,62.835474886847564,59.835256632935646,3.0002182539119175
2023-08-30,64.32652298764607,61.73336256960092,2.5931604180451515
2023-08-31,64.48166563040483,66.60401207805856,2.122346447653726
2023-09-01,65.4579579331219,64.75536552928314,0.7025924038387643
2023-09-05,63.48934170674844,64.10238394364106,0.6130422368926176
2023-09-06,62.59354810543997,66.59031576034313,3.9967676549031594
2023-09-07,62.60218111773761,64.33953341482673,1.7373522970891244
2023-09-08,63.069628911601555,63.08497315904208,0.015344247440523873
2023-09-11,64.41226191364814,67.08220692612353,2.669945012475395
2023-09-12,63.2782987332544,64.91635133083875,1.6380525975843483
2023-09-13,64.23348615131329,64.58650019676125,0.35301404544796355
2023-09-14,66.6931139042898,67.50899093084388,0.8158770265540767
2023-09-15,64.29022039670836,73.91327977575325,9.62305937904489
2023-09-18,63.80733156290978,63.10852273722533,0.698808825684452
2023-09-19,63.06935601556726,64.60026844478683,1.5309124292195762
2023-09-20,61.151356153804784,64.01969295638769,2.8683368025829026
2023-09-21,56.48542941201472,63.99483703554311,7.509407623528389
2023-09-22,56.7599091661187,61.13333493264912,4.373425766530417
2023-09-25,57.325438439500374,61.83057409698962,4.505135657489248
2023-09-26,53.50737708947071,62.994396140483786,9.487019051013078
2023-09-27,54.04214368597293,63.49580467937882,9.45366099340589
2023-09-28,55.5769117941672,65.75743185331528,10.18052005914808
2023-09-29,55.74345011242631,82.53221465730877,26.78876454488246
2023-10-02,55.951568227399704,68.42800461826954,12.476436390869836
2023-10-03,52.679501594163675,68.11134837027107,15.431846776107399
2023-10-04,55.401456508635455,67.1954631853996,11.794006676764148
2023-10-05,55.728996640385354,66.09698797546781,10.367991335082458
2023-10-06,58.06989321930107,65.96877088455895,7.898877665257878
2023-10-09,57.12950611207896,85.33617574325709,28.20666963117813
2023-10-10,59.00785999955495,82.29384488201836,23.28598488246341
2023-10-11,59.93339964980142,70.69551261927424,10.762112969472817
2023-10-12,57.584348305407126,67.5429090334698,9.958560728062672
2023-10-13,52.52477204033912,64.54664511080951,12.021873070470384
2023-10-16,56.649171163077426,64.87040335142557,8.22123218834814
2023-10-17,55.98465274129355,67.22842865750525,11.243775916211696
2023-10-18,51.90147894358913,70.57024641776411,18.668767474174977
2023-10-19,48.546484176685155,62.49663635103425,13.950152174349093
2023-10-20,45.15785136914834,63.60829139501345,18.450440025865113
2023-10-23,45.317199167667276,57.59925650657594,12.282057338908665
2023-10-24,49.05129200341141,61.00656505280502,11.955273049393611
2023-10-25,44.72759036152361,60.714885007603016,15.987294646079405
2023-10-26,40.774562046978964,56.32417698041358,15.549614933434619
2023-10-27,38.742442341551445,53.02706894630923,14.284626604757783
2023-10-30,43.26902385798147,54.99101175267846,11.721987894696987
2023-10-31,47.318614912140276,57.65885904358722,10.340244131446944
2023-11-01,50.34140909463811,55.592287515478006,5.250878420839896
2023-11-02,55.24931443443385,55.812167209792754,0.5628527753589054
2023-11-03,56.492520204617605,57.839573769437905,1.3470535648202997
2023-11-06,57.115353713972105,59.062449536846906,1.9470958228748003
2023-11-07,57.460963423633075,55.591378665951446,1.8695847576816291
2023-11-08,58.14999342348449,59.526148759214436,1.3761553357299476
2023-11-09,56.01181729978803,58.70392106732097,2.6921037675329416
2023-11-10,62.61868864954973,58.50192974338207,4.116758906167661
2023-11-13,60.2481771617232,60.69603273077574,0.44785556905254253
2023-11-14,64.11896447526448,60.710371820305525,3.4085926549589516
2023-11-15,65.56614823830026,71.15382385855744,5.587675620257187
2023-11-16,65.92880207015511,65.38129079671901,0.5475112734361005
2023-11-17,67.87218073809463,64.62898423817998,3.243196499914646
2023-11-20,70.95830461364692,64.86058783920078,6.097716774446141
2023-11-21,69.13295139703277,67.61636802703914,1.5165833699936258
2023-11-22,71.42531692943504,63.536284257568695,7.889032671866346
2023-11-24,72.38572636517927,64.78466820240335,7.601058162775914
2023-11-27,71.45770672952878,62.65758153159927,8.80012519792951
2023-11-28,69.3751469280469,63.94237702644709,5.432769901599812
2023-11-29,68.75188009457888,62.76018388434168,5.991696210237201
2023-11-30,68.61599162985017,71.8296283929709,3.213636763120732
2023-12-01,66.24233188363841,64.21396358789318,2.0283682957452385
2023-12-04,65.19974824567025,68.28503867747996,3.0852904318097103
2023-12-05,65.15236309786067,64.69534153400772,0.45702156385294757
2023-12-06,63.64147965261013,62.07017288668722,1.5713067659229125
2023-12-07,64.61488902689048,61.94610763289474,2.6687813939957437
2023-12-08,66.38930868515662,62.92737137312656,3.4619373120300594
2023-12-11,63.56666657980567,63.43085511766915,0.13581146213652318
2023-12-12,64.6828243390276,65.0591862888186,0.37636194979099
2023-12-13,59.71091861076142,64.79988452418566,5.088965913424239
2023-12-14,58.94811117916754,65.91505401232018,6.966942833152643
2023-12-15,58.712919166922255,70.15741801274923,11.444498845826978
2023-12-18,58.54108271578493,64.92340545726253,6.382322741477601
2023-12-19,57.567259084474884,64.9876428748278,7.420383790352915
2023-12-20,59.30524289439586,65.60640194397513,6.301159049579269
2023-12-21,60.276477766917516,64.16549014197253,3.8890123750550103
2023-12-22,60.90814306075331,62.44313882876105,1.5349957680077395
2023-12-26,61.28046079699819,60.51403862558338,0.7664221714148098
2023-12-27,61.24687832796737,61.1504848098088,0.09639351815857111
2023-12-28,61.41446711192441,61.709315200294874,0.2948480883704647
2023-12-29,60.288149950022934,59.7015805634649,0.5865693865580326
2024-01-02,58.47069678694411,61.46521977168885,2.9945229847447408
2024-01-03,57.33926211094233,56.81259224849573,0.526669862446596
2024-01-04,56.5443861536544,57.148753989680316,0.604367836025915
2024-01-05,57.50811778227671,57.63650450813026,0.12838672585354516
2024-01-08,60.868756335632625,58.70197032867276,2.1667860069598674
2024-01-09,59.96589044271345,59.25345025808699,0.712440184626459
2024-01-10,61.202126706696866,57.55958473628143,3.6425419704154365
2024-01-11,60.41713681293104,57.33538515595818,3.0817516569728625
2024-01-12,59.4607275446434,56.272216641479304,3.1885109031640937
2024-01-16,57.8227636934811,61.60658724236189,3.7838235488807896
2024-01-17,56.885597668653894,63.896647698203864,7.0110500295499705
2024-01-18,59.36798184544102,59.18581310340507,0.18216874203595523
2024-01-19,61.96541329289845,58.69671747582272,3.2686958170757237
2024-01-22,62.76413625297719,59.55306042749335,3.2110758254838387
2024-01-23,63.07887741236749,58.173868908316514,4.905008504050976
2024-01-24,62.64740046487219,56.372966851660124,6.274433613212068
2024-01-25,61.959027729597686,55.37352325954588,6.585504470051809
2024-01-26,61.627034309630254,55.612025363773284,6.0150089458569695
2024-01-29,61.262490633593565,53.026198738816255,8.23629189477731
2024-01-30,61.44374898138695,54.05473527244379,7.3890137089431605
2024-01-31,57.79017343737513,52.61437763504796,5.175795802327173
2024-02-01,61.12329425425397,54.3213140184704,6.801980235783567
2024-02-02,63.684797677137986,57.66395163557671,6.020846041561278
2024-02-05,63.286917964596356,58.18489764064168,5.102020323954676
2024-02-06,62.663642698558114,65.25757439116947,2.5939316926113563
2024-02-07,64.79272059854696,66.60506873548488,1.8123481369379135
2024-02-08,64.21880552820878,67.82577168209865,3.6069661538898714
2024-02-09,65.19150577705916,69.19605051656234,4.004544739503174
2024-02-12,63.73393496894543,68.9386636769494,5.204728708003977
2024-02-13,60.781246162479036,71.69296994686691,10.911723784387874
2024-02-14,64.74635014217088,71.63285302128644,6.886502879115554
2024-02-15,65.12603126754206,61.68652910899175,3.4395021585503116
2024-02-16,61.694541797719296,60.54241947472375,1.1521223229955453
2024-02-20,58.84750315266749,57.293927170820794,1.5535759818466985
2024-02-21,58.87813869187603,55.200368344641035,3.677770347234997
2024-02-22,63.70696869376145,59.32674448334834,4.380224210413111
2024-02-23,63.430805259334214,60.750384856960714,2.6804204023734997
2024-02-26,62.71514707452275,57.73784816598866,4.977298908534088
2024-02-27,63.020240518807825,64.20339160171986,1.1831510829120333
2024-02-28,62.3270314122733,69.25913556829248,6.932104156019179
2024-02-29,64.34231080201423,64.29620443132424,0.04610637068998358
2024-03-01,63.7319030513342,59.49954990862001,4.232353142714189
2024-03-04,61.532463894431906,60.37981576354953,1.1526481308823762
2024-03-05,58.79968829348087,57.41129223936785,1.3883960541130165
2024-03-06,59.2844351832418,56.95341840997012,2.3310167732716778
2024-03-07,59.9630053558201,59.76814312953949,0.19486222628061256
2024-03-08,57.56644110551682,60.475758023769785,2.909316918252962
2024-03-11,56.18071718208843,53.69220806224862,2.4885091198398115
2024-03-12,61.203497564482646,57.45713150998695,3.746366054495695
2024-03-13,61.02980521631192,60.5149357773887,0.5148694389232205
2024-03-14,58.82457015089773,58.95580968324764,0.13123953234990893
2024-03-15,55.89835396618281,64.54841435068309,8.650060384500279
2024-03-18,57.893693021651664,59.03928812533756,1.1455951036858991
2024-03-19,60.460113820810705,60.02282576357412,0.4372880572365858
2024-03-20,62.60856137019626,60.65771017377415,1.9508511964221142
2024-03-21,61.0290966037737,58.45465835968631,2.574438244087389
2024-03-22,61.4017232450351,59.40120793331113,2.000515311723973
2024-03-25,60.90976950185651,54.10202424214011,6.807745259716398
2024-03-26,59.96120776159169,56.90458731185968,3.0566204497320086
2024-03-27,62.69059119924053,54.39895736999686,8.291633829243672
2024-03-28,61.26418690160921,54.9997715555118,6.264415346097408
2024-04-01,58.13107582508184,52.730191917185,5.400883907896834
2024-04-02,54.36490810399938,52.55409762061545,1.810810483383932
2024-04-03,54.93137671445642,50.89737351608286,4.034003198373561
2024-04-04,48.99714290158552,54.79565997107302,5.798517069487502
2024-04-05,50.77930328125167,55.24241183148174,4.463108550230068
2024-04-08,52.136591677500476,52.16048131344344,0.02388963594296456
2024-04-09,52.520322653000775,53.86034461832052,1.3400219653197425
2024-04-10,47.083527092189925,54.69178095892448,7.608253866734557
2024-04-11,50.13845569665629,54.34318001238412,4.20472431572783
2024-04-12,43.60394880603739,54.229510282312575,10.625561476275188
2024-04-15,36.936932467547805,49.776554950002044,12.839622482454239
2024-04-16,36.60012178475965,45.04091626119451,8.44079447643486
2024-04-17,34.435219524387485,39.217110140019784,4.7818906156323
2024-04-18,32.69804776447207,43.69483648137286,10.996788716900788
2024-04-19,28.35625292685641,44.778343267630724,16.422090340774314
2024-04-22,36.15927719362677,41.06833474760657,4.9090575539798
2024-04-23,42.37933222660793,36.17256459292294,6.20676763368499
2024-04-24,42.091011516281554,42.154999395273485,0.06398787899193081
2024-04-25,40.23025718045742,36.65045920204502,3.579797978412401
2024-04-26,43.259312836208785,41.812076015201605,1.4472368210071807
2024-04-29,45.3587520165559,46.97726549269813,1.6185134761422333
2024-04-30,40.76050201419557,42.37810988209016,1.6176078678945842
2024-05-01,39.38616791008531,53.019062789857585,13.632894879772273
2024-05-02,44.679612457829855,41.2356755482189,3.4439369096109544
2024-05-03,49.93069205251918,41.92921046070836,8.001481591810816
2024-05-06,51.844832941829374,42.201337628161546,9.643495313667827
2024-05-07,52.757905212896254,42.84517713758781,9.912728075308443
2024-05-08,54.16666026359794,43.36527813876871,10.801382124829232
2024-05-09,54.41640148166457,40.57137689984273,13.84502458182184
2024-05-10,55.55840824256186,44.85970225617497,10.69870598638689
2024-05-13,53.95867964798788,44.48861184876057,9.470067799227309
2024-05-14,55.5797950186056,44.4473687615946,11.132426257010998
2024-05-15,59.63323115489625,45.818945621764065,13.814285533132185
2024-05-16,59.48453474949398,48.16395910602312,11.32057564347086
2024-05-17,59.578325583239554,45.03528925164908,14.543036331590471
2024-05-20,58.060794700018334,51.65978919286342,6.401005507154913
2024-05-21,57.145052811233164,49.28527436075001,7.859778450483155
2024-05-22,57.132853329450334,53.71318035582446,3.4196729736258717
2024-05-23,57.239628790255495,57.55551885302806,0.31589006277256715
2024-05-24,59.83858364017507,53.90575111673712,5.932832523437945
2024-05-28,56.187438520258596,58.27771900924493,2.0902804889863376
2024-05-29,54.22168863950738,58.4256035316223,4.203914892114923
2024-05-30,52.01246217562759,51.17217637076483,0.8402858048627593
2024-05-31,57.260580230137634,59.78777945933852,2.527199229200889
2024-06-03,54.51017313518762,50.43321351315869,4.07695962202893
2024-06-04,55.44624417036577,49.17827453946017,6.267969630905604
2024-06-05,58.14925919071036,46.752509929221034,11.396749261489326
2024-06-06,57.6545176202834,50.36410317273477,7.290414447548628
2024-06-07,59.83774834651524,55.44562082997068,4.392127516544562
2024-06-10,58.404114175826045,59.69043548718473,1.2863213113586838
2024-06-11,58.850454123209644,55.138971651169626,3.711482472040018
2024-06-12,61.33214727845355,51.42762875856408,9.904518519889464
2024-06-13,60.69379650209534,50.890397662990935,9.803398839104403
2024-06-14,58.6105460463992,50.321931996322974,8.288614050076227
2024-06-17,59.82097628905198,51.90614545871981,7.914830830332164
2024-06-18,60.463493877209466,51.144948025632516,9.31854585157695
2024-06-20,56.84776915692146,50.548785080337304,6.298984076584155
2024-06-21,57.777382728864346,58.295207207342685,0.5178244784783388
2024-06-24,56.708459138725765,47.22492685333596,9.483532285389806
2024-06-25,58.13969345644374,45.7152373424182,12.424456114025539
2024-06-26,60.05177968528899,47.96476924011261,12.087010445176382
2024-06-27,59.177659557212756,47.716466076296726,11.46119348091603
2024-06-28,58.52778368445672,49.13189629761678,9.395887386839945
2024-07-01,56.456485015757195,51.81142239578797,4.645062619969224
2024-07-02,58.17486180666608,53.85161077729185,4.323251029374227
2024-07-03,57.38780329432326,57.17691839259709,0.2108849017261747
2024-07-05,52.52626130010509,55.41847069634897,2.892209396243878
2024-07-08,53.80587689164762,57.419894287473895,3.6140173958262736
2024-07-09,54.833437489437344,60.43524482394465,5.601807334507306
2024-07-10,53.08495687150561,57.17629251967327,4.091335648167657
2024-07-11,47.45131671452741,54.19128022507152,6.739963510544115
2024-07-12,48.95799329392238,50.4287559369505,1.4707626430281238
2024-07-15,48.27312320638233,47.160833875632605,1.112289330749725
2024-07-16,47.55714394143208,44.44200345879467,3.1151404826374076
2024-07-17,45.45906312634704,47.13802417343756,1.6789610470905174
2024-07-18,42.55722099335191,42.70385947786103,0.14663848450911843
2024-07-19,41.49787456998757,38.93458746848326,2.563287101504315
2024-07-22,49.21121053050017,34.729962508589345,14.481248021910822
2024-07-23,48.835291603434364,30.760130514047727,18.075161089386636
2024-07-24,39.46514800796258,46.67054887917278,7.205400871210195
2024-07-25,38.3525267256642,47.84665163762284,9.494124911958643
2024-07-26,44.73959719977417,24.558105227289175,20.18149197248499
2024-07-29,45.26129974648185,23.922269340287297,21.339030406194556
2024-07-30,40.97080456711471,21.881972412244817,19.088832154869895
2024-07-31,46.49251878801486,21.721278034794587,24.771240753220276
2024-08-01,38.62402108043672,23.005517732591944,15.618503347844776
2024-08-02,28.872256596440746,17.30541747650186,11.566839119938887
2024-08-05,19.93405601678026,22.72559076865208,2.7915347518718185
2024-08-06,23.61012368874507,24.108403013327923,0.4982793245828532
2024-08-07,21.276383150008144,17.07045444919451,4.205928700813633
2024-08-08,28.04157566981459,17.616762283384045,10.424813386430547
2024-08-09,32.5132646885717,19.950097107671038,12.563167580900664
2024-08-12,30.850203980707356,17.23575731711148,13.614446663595874
2024-08-13,38.56486865268544,16.987647681161153,21.577220971524287
2024-08-14,43.800574972030645,21.335542917194623,22.465032054836023
2024-08-15,50.28932132502936,20.317892040310884,29.97142928471848
2024-08-16,50.26288957449875,23.70792114740252,26.55496842709623
2024-08-19,52.37097627103011,21.893784999886595,30.477191271143514
2024-08-20,50.3279120255221,24.753301011336685,25.574611014185418
2024-08-21,53.22184481668988,25.424781980757253,27.79706283593263
2024-08-22,50.84783675629636,21.493559953821414,29.354276802474946
2024-08-23,53.992538620255324,26.841863954989968,27.150674665265356
2024-08-26,52.49053587563325,29.62885293677767,22.86168293885558
2024-08-27,53.94342552570107,24.069761815089617,29.873663710611456
2024-08-28,49.326962392152105,23.66515018918953,25.661812202962576
2024-08-29,51.83505757264137,24.069545600024924,27.765511972616444
2024-08-30,57.73445979372457,31.68205925816527,26.052400535559297
2024-09-03,47.05486792403288,30.15807427099933,16.896793653033548
2024-09-04,45.51788125178474,32.92110752563734,12.596773726147404
2024-09-05,46.08004629214639,26.343230224305852,19.73681606784054
2024-09-06,36.32741497007681,23.609289048737757,12.718125921339052
2024-09-09,42.84327641355511,25.427598480190042,17.415677933365068
2024-09-10,44.25823062438134,25.846035905363646,18.412194719017695
2024-09-11,47.368202549473736,26.19497919757863,21.173223351895107
2024-09-12,49.19966406820514,28.242536710807354,20.957127357397784
2024-09-13,49.32359259719377,25.90234541500371,23.421247182190065
2024-09-16,48.960838561193384,28.036878218583876,20.923960342609508
2024-09-17,48.410791535132056,25.384892442875422,23.025899092256633
2024-09-18,47.685960004106214,35.841068956515,11.844891047591211
2024-09-19,52.10151889478017,34.56836302017577,17.533155874604404
2024-09-20,51.29913594077325,42.33806220266193,8.961073738111317
2024-09-23,50.86692757624629,35.04089292318255,15.826034653063743
2024-09-24,50.9977494265987,34.6699971258231,16.3277523007756
2024-09-25,50.2173720240183,38.78622284290063,11.431149181117675
2024-09-26,51.29394125735557,38.523501009331824,12.770440248023746
2024-09-27,50.123516323632884,39.417932606178525,10.70558371745436
2024-09-30,51.02775546106219,35.594285000632624,15.433470460429568
2024-10-01,46.02362957974994,29.654921507985257,16.36870807176468
2024-10-02,46.637276836401554,26.906713576488556,19.730563259912998
2024-10-03,45.74375018812845,28.555184595664606,17.188565592463846
2024-10-04,52.20397814303185,37.52624916351681,14.677728979515038
2024-10-07,44.79185494653873,40.637096676624196,4.154758269914531
2024-10-08,49.561561440329974,41.98852473221738,7.573036708112596
2024-10-09,50.79159670532432,43.96958174124749,6.822014964076828
2024-10-10,48.326397473218655,40.947555672261075,7.378841800957581
2024-10-11,48.78262743599696,40.45981287431319,8.32281456168377
2024-10-14,51.21458826061623,40.339894198330946,10.874694062285286
2024-10-15,46.86932351995925,44.46741149343731,2.4019120265219414
2024-10-16,49.36438567321545,44.243337951094574,5.121047722120878
2024-10-17,46.85753946337097,42.298919893788764,4.558619569582206
2024-10-18,48.848071363745426,45.17917119994223,3.668900163803194
2024-10-21,47.52195239253216,42.7719393312176,4.750013061314554
2024-10-22,46.02901885104982,42.62026217526239,3.40875667578743
2024-10-23,42.77018671877083,42.917859911091455,0.14767319232062448
2024-10-24,42.605531292521675,43.10039608575058,0.4948647932289063
2024-10-25,41.31676541793565,40.74717197511376,0.5695934428218905
2024-10-28,42.427483658932246,42.24943490462408,0.1780487543081648
2024-10-29,42.81814497188485,40.81984543360615,1.998299538278701
2024-10-30,40.21861413107406,40.181016012597254,0.03759811847680794
2024-10-31,31.98382645738448,35.29016640276675,3.3063399453822697
2024-11-01,34.06227125436818,46.23977648128539,12.177505226917212
2024-11-04,34.937238085544145,40.83145010847834,5.894212022934198
2024-11-05,40.11954765751952,43.122788916714164,3.0032412591946454
2024-11-06,54.8361325900489,52.25882903801075,2.5773035520381455
2024-11-07,56.34111066632645,54.60904316718734,1.732067499139113
2024-11-08,57.283794386514685,54.82944212787029,2.4543522586443984
2024-11-11,58.37392120904546,53.957405044400005,4.416516164645458
